fy_id,fy_title,fy_type,fy_status,platform,xzq,sq,jd,wd,month_zj,jzmj,is_dt,zx_qk
BJ0005328,劲松92.8㎡简装整租,整租,在租,58同城,朝阳区,劲松,116.418737,39.942335,6447,92.8,是,简装
BJ0005329,梨园56.8㎡简装整租,整租,已租,贝壳找房,通州区,梨园,116.676562,39.920513,5179,56.8,否,简装
BJ0005330,苹果园16.2㎡精装合租,合租,在租,贝壳找房,石景山区,苹果园,116.219813,39.930212,1475,16.2,是,精装
BJ0005331,酒仙桥74.5㎡简装整租,整租,在租,安居客,朝阳区,酒仙桥,116.419671,39.93289,6469,74.5,是,简装
BJ0005332,天坛11.8㎡简装合租,合租,在租,安居客,东城区,天坛,116.442197,39.934449,4095,11.8,是,简装
BJ0005333,中关村26.7㎡精装合租,合租,在租,贝壳找房,海淀区,中关村,116.279448,39.930622,2574,26.7,是,精装
BJ0005334,北苑17.0㎡精装合租,合租,在租,58同城,通州区,北苑,116.644496,39.912756,1351,17.0,是,精装
BJ0005335,劲松10.4㎡简装合租,合租,在租,链家,朝阳区,劲松,116.447443,39.903656,2791,10.4,是,简装
BJ0005336,常营78.8㎡豪装整租,整租,在租,链家,朝阳区,常营,116.444558,39.906089,8847,78.8,是,豪装
BJ0005337,宋家庄14.9㎡精装合租,合租,在租,链家,丰台区,宋家庄,116.295109,39.858906,2617,14.9,否,精装
BJ0005338,十里堡8㎡精装合租,合租,在租,自如,朝阳区,十里堡,116.435508,39.908042,2161,8,是,精装
BJ0005339,刘家窑19.8㎡毛坯合租,合租,已租,58同城,丰台区,刘家窑,116.253318,39.88373,1302,19.8,否,毛坯
BJ0005340,儒林街道8㎡简装合租,合租,在租,58同城,延庆区,儒林街道,115.988131,40.486048,967,8,否,简装
BJ0005341,万寿路88.0㎡精装整租,整租,已租,安居客,海淀区,万寿路,116.287221,39.994549,10464,88.0,是,精装
BJ0005342,学院路8.6㎡简装合租,合租,已租,链家,海淀区,学院路,116.330742,39.934,2427,8.6,是,简装
BJ0005343,安贞15.9㎡精装合租,合租,已租,58同城,朝阳区,安贞,116.475528,39.928973,3887,15.9,是,精装
BJ0005344,北太平庄29.7㎡简装合租,合租,在租,链家,海淀区,北太平庄,116.300517,39.973218,2462,29.7,否,简装
BJ0005345,后沙峪20.3㎡精装合租,合租,已租,58同城,顺义区,后沙峪,116.694301,40.169324,2269,20.3,否,精装
BJ0005346,西二旗72.0㎡精装整租,整租,在租,自如,海淀区,西二旗,116.27757,39.927723,9153,72.0,否,精装
BJ0005347,八角19.8㎡简装合租,合租,已租,链家,石景山区,八角,116.252126,39.865637,2439,19.8,是,简装
BJ0005348,北苑229.4㎡简装独栋,独栋,待审核,贝壳找房,朝阳区,北苑,116.475147,39.910212,26482,229.4,是,简装
BJ0005349,苹果园77.4㎡简装整租,整租,已租,贝壳找房,石景山区,苹果园,116.209916,39.941999,3859,77.4,否,简装
BJ0005350,五道口12.9㎡毛坯合租,合租,在租,贝壳找房,海淀区,五道口,116.310538,39.929104,2132,12.9,是,毛坯
BJ0005351,公主坟87.6㎡简装整租,整租,在租,贝壳找房,海淀区,公主坟,116.27501,39.949927,9359,87.6,是,简装
BJ0005352,苹果园78.2㎡精装整租,整租,在租,链家,石景山区,苹果园,116.205156,39.912371,4438,78.2,否,精装
BJ0005353,鲁谷16.6㎡简装合租,合租,在租,自如,石景山区,鲁谷,116.210273,39.880451,1516,16.6,否,简装
BJ0005354,果园91.6㎡简装整租,整租,在租,贝壳找房,通州区,果园,116.676255,39.873964,4971,91.6,是,简装
BJ0005355,万寿路9.1㎡豪装合租,合租,已租,58同城,海淀区,万寿路,116.260924,39.945558,3680,9.1,是,豪装
BJ0005356,方庄22.3㎡精装合租,合租,在租,贝壳找房,丰台区,方庄,116.297213,39.849921,2409,22.3,否,精装
BJ0005357,北新桥95.6㎡精装整租,整租,在租,安居客,东城区,北新桥,116.444462,39.960634,7377,95.6,是,精装
BJ0005358,德胜门8.2㎡精装合租,合租,待审核,58同城,西城区,德胜门,116.337492,39.879879,3065,8.2,是,精装
BJ0005359,新街口14.5㎡精装合租,合租,待审核,安居客,西城区,新街口,116.406,39.87647,3396,14.5,否,精装
BJ0005360,果园66.1㎡简装整租,整租,已租,链家,通州区,果园,116.646977,39.905203,4149,66.1,否,简装
BJ0005361,良乡30.0㎡豪装整租,整租,已租,贝壳找房,房山区,良乡,116.136634,39.715241,6274,30.0,是,豪装
BJ0005362,沙河8㎡精装合租,合租,待审核,58同城,昌平区,沙河,116.24936,40.194644,1464,8,否,精装
BJ0005363,陶然亭89.8㎡豪装整租,整租,在租,58同城,西城区,陶然亭,116.38999,39.922906,11856,89.8,否,豪装
BJ0005364,王府井14.6㎡精装合租,合租,在租,58同城,东城区,王府井,116.415289,39.889504,3423,14.6,否,精装
BJ0005365,亚运村34.5㎡精装整租,整租,在租,安居客,朝阳区,亚运村,116.45529,39.947795,8200,34.5,是,精装
BJ0005366,鼓楼街道16.3㎡精装合租,合租,已租,链家,密云区,鼓楼街道,116.879019,40.365325,772,16.3,否,精装
BJ0005367,刘家窑22.7㎡豪装合租,合租,在租,安居客,丰台区,刘家窑,116.289233,39.835533,1941,22.7,否,豪装
BJ0005368,西单72.1㎡精装整租,整租,已租,链家,西城区,西单,116.342097,39.872286,10684,72.1,是,精装
BJ0005369,回龙观81.0㎡精装整租,整租,在租,58同城,昌平区,回龙观,116.21446,40.221895,3692,81.0,否,精装
BJ0005370,果园41.4㎡精装整租,整租,在租,58同城,通州区,果园,116.645917,39.926173,4204,41.4,否,精装
BJ0005371,亚运村44.6㎡精装整租,整租,待审核,58同城,朝阳区,亚运村,116.446577,39.92887,10697,44.6,是,精装
BJ0005372,老山28.3㎡简装整租,整租,在租,安居客,石景山区,老山,116.184562,39.934364,6590,28.3,否,简装
BJ0005373,国贸20.8㎡简装合租,合租,在租,贝壳找房,朝阳区,国贸,116.464811,39.937011,3106,20.8,是,简装
BJ0005374,潘家园13.0㎡简装合租,合租,在租,58同城,朝阳区,潘家园,116.476829,39.913897,3130,13.0,否,简装
BJ0005375,亦庄33.0㎡精装整租,整租,在租,58同城,大兴区,亦庄,116.38081,39.731591,4457,33.0,否,精装
BJ0005376,国贸14.3㎡精装合租,合租,已租,链家,朝阳区,国贸,116.42984,39.883711,3676,14.3,是,精装
BJ0005377,西单67.4㎡简装整租,整租,在租,贝壳找房,西城区,西单,116.394239,39.892951,11031,67.4,是,简装
BJ0005378,北苑14.3㎡简装合租,合租,在租,贝壳找房,朝阳区,北苑,116.446284,39.881208,2174,14.3,是,简装
BJ0005379,雁栖61.4㎡毛坯整租,整租,在租,安居客,怀柔区,雁栖,116.62371,40.339969,2329,61.4,否,毛坯
BJ0005380,酒仙桥57.8㎡简装整租,整租,已租,58同城,朝阳区,酒仙桥,116.480311,39.927172,6705,57.8,是,简装
BJ0005381,旧宫27.0㎡简装合租,合租,在租,链家,大兴区,旧宫,116.330418,39.739218,1841,27.0,否,简装
BJ0005382,中关村97.4㎡精装整租,整租,在租,58同城,海淀区,中关村,116.290624,39.995928,6616,97.4,是,精装
BJ0005383,公主坟40.2㎡豪装整租,整租,已租,链家,海淀区,公主坟,116.29776,39.953482,11880,40.2,是,豪装
BJ0005384,西二旗16.4㎡简装合租,合租,在租,贝壳找房,海淀区,西二旗,116.26151,39.930964,1973,16.4,是,简装
BJ0005385,回龙观23.9㎡精装合租,合租,在租,58同城,昌平区,回龙观,116.241479,40.233437,1922,23.9,否,精装
BJ0005386,北新桥272.8㎡豪装独栋,独栋,待审核,58同城,东城区,北新桥,116.418248,39.907197,30577,272.8,否,豪装
BJ0005387,牛街46.8㎡简装整租,整租,已租,链家,西城区,牛街,116.368477,39.921259,9076,46.8,是,简装
BJ0005388,沙河68.3㎡精装整租,整租,已租,贝壳找房,昌平区,沙河,116.209777,40.233794,5397,68.3,是,精装
BJ0005389,万寿路54.4㎡豪装整租,整租,在租,贝壳找房,海淀区,万寿路,116.278297,39.96394,7272,54.4,是,豪装
BJ0005390,西红门15.3㎡简装合租,合租,在租,58同城,大兴区,西红门,116.364172,39.754156,1909,15.3,是,简装
BJ0005391,北七家40.7㎡毛坯合租,合租,在租,贝壳找房,昌平区,北七家,116.195163,40.223556,972,40.7,否,毛坯
BJ0005392,北七家89.4㎡豪装独栋,独栋,在租,安居客,昌平区,北七家,116.221266,40.24171,21666,89.4,否,豪装
BJ0005393,潘家园25.6㎡简装合租,合租,在租,贝壳找房,朝阳区,潘家园,116.422674,39.959428,2640,25.6,否,简装
BJ0005394,北苑83.1㎡精装独栋,独栋,在租,自如,通州区,北苑,116.679678,39.910613,21843,83.1,否,精装
BJ0005395,西红门88.0㎡精装整租,整租,待审核,贝壳找房,大兴区,西红门,116.307663,39.766664,4447,88.0,否,精装
BJ0005396,北苑11.5㎡简装整租,整租,在租,安居客,朝阳区,北苑,116.458315,39.937208,7192,11.5,是,简装
BJ0005397,西罗园97.2㎡简装整租,整租,在租,58同城,丰台区,西罗园,116.282851,39.844608,4712,97.2,否,简装
BJ0005398,和平里23.5㎡精装合租,合租,在租,安居客,东城区,和平里,116.44023,39.893741,3600,23.5,是,精装
BJ0005399,大红门14.8㎡精装合租,合租,已租,58同城,丰台区,大红门,116.308035,39.895688,1522,14.8,否,精装
BJ0005400,金融街20.3㎡简装合租,合租,在租,58同城,西城区,金融街,116.340419,39.933428,2743,20.3,否,简装
BJ0005401,北太平庄31.3㎡毛坯合租,合租,在租,链家,海淀区,北太平庄,116.302131,39.952827,2992,31.3,是,毛坯
BJ0005402,公主坟20.4㎡简装合租,合租,在租,58同城,海淀区,公主坟,116.264563,39.989689,3005,20.4,否,简装
BJ0005403,北苑62.0㎡精装整租,整租,已租,链家,朝阳区,北苑,116.431347,39.928843,9370,62.0,否,精装
BJ0005404,方庄8㎡简装合租,合租,在租,链家,丰台区,方庄,116.287884,39.891775,1355,8,是,简装
BJ0005405,劲松16.7㎡精装合租,合租,待审核,安居客,朝阳区,劲松,116.460148,39.90064,3217,16.7,否,精装
BJ0005406,西红门103.3㎡简装整租,整租,在租,贝壳找房,大兴区,西红门,116.30913,39.720881,5150,103.3,否,简装
BJ0005407,十里堡21.0㎡简装合租,合租,在租,贝壳找房,朝阳区,十里堡,116.409141,39.902473,3064,21.0,是,简装
BJ0005408,亦庄20.7㎡毛坯合租,合租,在租,贝壳找房,大兴区,亦庄,116.353355,39.759012,910,20.7,否,毛坯
BJ0005409,亚运村21.3㎡精装合租,合租,待审核,58同城,朝阳区,亚运村,116.458403,39.90344,3619,21.3,是,精装
BJ0005410,牡丹园12.5㎡简装合租,合租,待审核,链家,海淀区,牡丹园,116.329805,39.962675,2671,12.5,是,简装
BJ0005411,北新桥52.7㎡简装整租,整租,在租,链家,东城区,北新桥,116.437997,39.932387,9188,52.7,是,简装
BJ0005412,北太平庄79.5㎡精装整租,整租,在租,58同城,海淀区,北太平庄,116.283267,39.979303,9856,79.5,否,精装
BJ0005413,草桥232.9㎡精装独栋,独栋,在租,自如,丰台区,草桥,116.300796,39.883808,18074,232.9,是,精装
BJ0005414,国贸46.2㎡精装整租,整租,已租,58同城,朝阳区,国贸,116.451557,39.904938,11412,46.2,是,精装
BJ0005415,知春路19.0㎡豪装整租,整租,已租,贝壳找房,海淀区,知春路,116.304525,39.965037,8266,19.0,是,豪装
BJ0005416,宋家庄17.5㎡简装合租,合租,在租,贝壳找房,丰台区,宋家庄,116.253343,39.831918,1986,17.5,是,简装
BJ0005417,大望路76.3㎡简装整租,整租,在租,自如,朝阳区,大望路,116.437636,39.941227,7134,76.3,是,简装
BJ0005418,生物医药基地61.5㎡简装独栋,独栋,在租,链家,大兴区,生物医药基地,116.350064,39.699299,14991,61.5,是,简装
BJ0005419,大红门303.8㎡精装独栋,独栋,待审核,贝壳找房,丰台区,大红门,116.25131,39.833671,26616,303.8,否,精装
BJ0005420,昌平镇22.1㎡豪装合租,合租,在租,安居客,昌平区,昌平镇,116.253352,40.208964,1563,22.1,是,豪装
BJ0005421,果园23.4㎡简装合租,合租,在租,链家,通州区,果园,116.624541,39.877726,1907,23.4,否,简装
BJ0005422,国贸12.6㎡简装合租,合租,在租,链家,朝阳区,国贸,116.460927,39.918795,3001,12.6,否,简装
BJ0005423,潘家园20.0㎡精装合租,合租,在租,贝壳找房,朝阳区,潘家园,116.450667,39.890566,2060,20.0,是,精装
BJ0005424,太阳宫94.0㎡豪装整租,整租,已租,链家,朝阳区,太阳宫,116.435683,39.947321,12482,94.0,是,豪装
BJ0005425,生物医药基地26.8㎡精装整租,整租,在租,贝壳找房,大兴区,生物医药基地,116.324612,39.721537,3676,26.8,否,精装
BJ0005426,宋家庄12.0㎡毛坯合租,合租,在租,贝壳找房,丰台区,宋家庄,116.326533,39.88857,1998,12.0,是,毛坯
BJ0005427,上地74.9㎡简装整租,整租,在租,自如,海淀区,上地,116.295669,39.996486,8928,74.9,是,简装
BJ0005428,北苑58.0㎡豪装整租,整租,在租,58同城,朝阳区,北苑,116.40494,39.910616,7781,58.0,是,豪装
BJ0005429,八角256.3㎡精装独栋,独栋,在租,链家,石景山区,八角,116.193422,39.944432,23533,256.3,否,精装
BJ0005430,土桥23.7㎡精装合租,合租,在租,链家,通州区,土桥,116.648619,39.87998,1462,23.7,是,精装
BJ0005431,五道口26.2㎡精装合租,合租,已租,58同城,海淀区,五道口,116.273349,39.947232,2534,26.2,否,精装
BJ0005432,崇文门12.7㎡简装合租,合租,已租,58同城,东城区,崇文门,116.399761,39.943343,2283,12.7,是,简装
BJ0005433,酒仙桥15.9㎡精装合租,合租,已租,链家,朝阳区,酒仙桥,116.41391,39.922504,2393,15.9,否,精装
BJ0005434,北新桥38.7㎡精装整租,整租,在租,安居客,东城区,北新桥,116.44982,39.911349,7828,38.7,是,精装
BJ0005435,亚运村84.5㎡毛坯整租,整租,在租,贝壳找房,朝阳区,亚运村,116.437181,39.947726,6408,84.5,否,毛坯
BJ0005436,管庄25.2㎡简装合租,合租,在租,贝壳找房,朝阳区,管庄,116.441078,39.888844,2717,25.2,是,简装
BJ0005437,大望路16.6㎡简装合租,合租,在租,贝壳找房,朝阳区,大望路,116.470186,39.957147,2602,16.6,是,简装
BJ0005438,广安门93.7㎡简装整租,整租,待审核,58同城,西城区,广安门,116.34209,39.883778,11077,93.7,是,简装
BJ0005439,五道口19.5㎡精装合租,合租,已租,贝壳找房,海淀区,五道口,116.281208,39.99031,2148,19.5,是,精装
BJ0005440,学院路16.5㎡简装合租,合租,已租,自如,海淀区,学院路,116.317557,39.923388,3133,16.5,是,简装
BJ0005441,天坛22.8㎡精装整租,整租,待审核,安居客,东城区,天坛,116.42908,39.89131,10505,22.8,是,精装
BJ0005442,德胜门43.6㎡简装整租,整租,在租,自如,西城区,德胜门,116.347032,39.87754,10644,43.6,是,简装
BJ0005443,北太平庄59.5㎡豪装整租,整租,在租,安居客,海淀区,北太平庄,116.30673,39.998224,10205,59.5,是,豪装
BJ0005444,石门20.5㎡精装合租,合租,已租,链家,顺义区,石门,116.665182,40.169906,1310,20.5,是,精装
BJ0005445,酒仙桥23.0㎡精装合租,合租,在租,链家,朝阳区,酒仙桥,116.411892,39.955919,4247,23.0,是,精装
BJ0005446,知春路46.8㎡精装整租,整租,已租,58同城,海淀区,知春路,116.293313,39.971843,10773,46.8,是,精装
BJ0005447,新街口10.0㎡简装合租,合租,在租,链家,西城区,新街口,116.385638,39.927176,3138,10.0,是,简装
BJ0005448,太阳宫25.0㎡简装合租,合租,已租,安居客,朝阳区,太阳宫,116.447672,39.914209,2849,25.0,否,简装
BJ0005449,东直门17.2㎡简装合租,合租,在租,安居客,东城区,东直门,116.423008,39.968394,2841,17.2,是,简装
BJ0005450,丰台科技园57.5㎡精装整租,整租,在租,58同城,丰台区,丰台科技园,116.277364,39.88728,3875,57.5,否,精装
BJ0005451,马坡96.6㎡简装整租,整租,在租,贝壳找房,顺义区,马坡,116.61624,40.113584,3907,96.6,否,简装
BJ0005452,五道口32.2㎡简装合租,合租,在租,58同城,海淀区,五道口,116.315885,39.921617,2239,32.2,是,简装
BJ0005453,双井13.9㎡毛坯合租,合租,已租,链家,朝阳区,双井,116.428461,39.928704,2062,13.9,是,毛坯
BJ0005454,牡丹园16.4㎡简装合租,合租,在租,58同城,海淀区,牡丹园,116.264811,39.981993,2054,16.4,是,简装
BJ0005455,西单16.5㎡精装合租,合租,在租,链家,西城区,西单,116.336196,39.873388,3539,16.5,是,精装
BJ0005456,鲁谷18.8㎡简装合租,合租,在租,自如,石景山区,鲁谷,116.221113,39.907594,2452,18.8,是,简装
BJ0005457,上地20.6㎡豪装合租,合租,在租,贝壳找房,海淀区,上地,116.317711,39.979925,2525,20.6,是,豪装
BJ0005458,鲁谷61.5㎡精装整租,整租,在租,自如,石景山区,鲁谷,116.240733,39.92191,5942,61.5,否,精装
BJ0005459,北新桥18.9㎡毛坯合租,合租,已租,安居客,东城区,北新桥,116.426222,39.895165,3097,18.9,是,毛坯
BJ0005460,五道口17.1㎡豪装合租,合租,已租,安居客,海淀区,五道口,116.267083,39.932625,2382,17.1,是,豪装
BJ0005461,望京50.4㎡精装整租,整租,在租,58同城,朝阳区,望京,116.450622,39.900703,10006,50.4,否,精装
BJ0005462,十里堡53.6㎡毛坯整租,整租,在租,贝壳找房,朝阳区,十里堡,116.412366,39.890781,5443,53.6,是,毛坯
BJ0005463,西罗园21.2㎡豪装合租,合租,在租,链家,丰台区,西罗园,116.26519,39.896045,2317,21.2,是,豪装
BJ0005464,石门70.9㎡精装整租,整租,已租,链家,顺义区,石门,116.663629,40.139613,4133,70.9,否,精装
BJ0005465,王府井21.4㎡简装合租,合租,在租,链家,东城区,王府井,116.440406,39.949196,2596,21.4,是,简装
BJ0005466,北苑27.1㎡简装合租,合租,在租,贝壳找房,朝阳区,北苑,116.478348,39.934558,2089,27.1,是,简装
BJ0005467,雁栖92.7㎡豪装整租,整租,在租,安居客,怀柔区,雁栖,116.65909,40.304968,2592,92.7,否,豪装
BJ0005468,房山城关62.6㎡豪装整租,整租,在租,贝壳找房,房山区,房山城关,116.117104,39.773905,5475,62.6,是,豪装
BJ0005469,北新桥25.6㎡简装合租,合租,在租,链家,东城区,北新桥,116.425808,39.965192,2994,25.6,是,简装
BJ0005470,潘家园9.1㎡简装合租,合租,待审核,贝壳找房,朝阳区,潘家园,116.428909,39.901849,2380,9.1,是,简装
BJ0005471,知春路19.1㎡精装合租,合租,在租,贝壳找房,海淀区,知春路,116.278973,39.952157,2799,19.1,是,精装
BJ0005472,龙泽31.6㎡简装整租,整租,待审核,58同城,昌平区,龙泽,116.261614,40.199357,4277,31.6,是,简装
BJ0005473,青塔100.0㎡精装独栋,独栋,待审核,贝壳找房,丰台区,青塔,116.259735,39.855392,24619,100.0,否,精装
BJ0005474,金融街57.9㎡豪装整租,整租,已租,自如,西城区,金融街,116.332471,39.880352,12505,57.9,是,豪装
